sub,ses,task,acq,space,res,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregJaccard,coregCrossCorr,coregCoverag,normDice,normJaccard,normCrossCorr,normCoverage
82051,9947,face,singleband,MNI152NLin6Asym,2,preproc,0.4157756565438203,0.238579195480226,5.94121,208.3009127296125,33.73767239583986,0.0,0,0.8377024723100732,0.1199297633988932,0.8850001151357451,0.7937221583152799,0.8640951843766775,0.9360712169063026,0.8934338387423018,0.8073930597397312,0.8636830679741645,0.9420624151967436
116019,10078,face,singleband,MNI152NLin6Asym,2,preproc,0.3167470744294645,0.1901746881355932,2.40889,183.54021405492372,29.270049754908563,0.0,0,0.8214509369710706,0.0168625255084495,0.896808675033275,0.8129221602248595,0.8715303962255042,0.953412389171312,0.8966359627535082,0.8126383790712579,0.867877725172943,0.9462220149253732
103679,10110,face,singleband,MNI152NLin6Asym,2,preproc,0.2044162453914677,0.112069329378531,0.344184,152.57399352484478,23.37941722556912,0.0,0,0.5742533241853837,0.0889757480226732,0.8924184067457773,0.8057360398376908,0.8618544802123013,0.9253077948317578,0.8962025316455696,0.8119266055045872,0.8668692861381999,0.9298804274084124
82790,10059,face,singleband,MNI152NLin6Asym,2,preproc,0.0702072513290099,0.0385491994350282,0.125154,92.24131087968212,18.58225244275663,0.0,0,0.4935483830593292,-0.1289956598711755,0.9110431590540624,0.8366200796926643,0.8899679566954918,0.9475495500635942,0.9088585769020476,0.8329429693188899,0.8831947386539478,0.9409387720488468
114990,10096,face,singleband,MNI152NLin6Asym,2,preproc,0.1316322820142741,0.0773676209039548,0.933327,127.7001008791981,19.12294607958028,0.0,0,0.9347665901682046,-0.2462866180006782,0.891910788182351,0.8049088274393624,0.8605277305677871,0.9074347907632064,0.8938063770237507,0.8080017444133658,0.8637421366033332,0.9113042740841248
99964,10105,face,singleband,MNI152NLin6Asym,2,preproc,0.1098403446809305,0.0650933180225988,0.6205609999999999,104.7504837377523,18.812038148867785,0.0,0,0.8563141540004002,0.013151012474933,0.9016861647288368,0.8209731460828034,0.8764617638653913,0.930908850859435,0.907895032763926,0.8313257974292058,0.8819777660815983,0.9414348710990502
110168,10095,face,singleband,MNI152NLin6Asym,2,preproc,0.3797255583661296,0.219805102259887,2.81922,201.36374858716127,31.304595467484106,0.0,0,0.911183567950627,-0.0338670959455792,0.8817211843356462,0.7884627446973749,0.8571063597031137,0.9095960778989426,0.8873271832617285,0.7974735878448715,0.8553542155233398,0.9160193351424696
87990,9995,face,singleband,MNI152NLin6Asym,2,preproc,0.2468731058154266,0.1449955084745762,1.25669,189.9776988714826,34.69485545990184,0.0,0,0.8884774921606946,0.1286404161337202,0.8987727886720276,0.8161556302156714,0.862683670127043,0.9245610382059066,0.8978278623606543,0.8145985837417736,0.8688986104040056,0.9252968113975576
130896,9956,face,singleband,MNI152NLin6Asym,2,preproc,0.0778980574330096,0.043660469039548,0.141747,94.62996511255582,19.09664270675345,0.0,0,0.3594636295180969,0.0039869520535965,0.9100040145048668,0.8348691432028489,0.889381019329439,0.9441740827409236,0.9147642523582892,0.8429175451934132,0.8910176386177597,0.9543546472184532
116360,10097,face,singleband,MNI152NLin6Asym,2,preproc,0.1788665414229887,0.107001447457627,0.617644,147.08802832755936,21.581984633870285,0.0,0,0.7316975464763262,0.16264312579313,0.9175432600693582,0.8476488955375246,0.900782442688098,0.9390412120441284,0.9077157081944596,0.8310251415352773,0.8816260610322261,0.9261363636363636
113111,9958,face,singleband,MNI152NLin6Asym,2,preproc,0.1560102821876403,0.0885528525423728,0.36017,154.43649818046583,23.66775466042931,0.0,0,0.4396836010724442,0.2361524043799474,0.8814160301467694,0.7879748448946752,0.8560295743661961,0.9193001749707655,0.8915211565012588,0.8042743997596841,0.8609234370352032,0.9309107869742198
130211,10106,face,singleband,MNI152NLin6Asym,2,preproc,0.0782814389804386,0.0435377601129943,0.187003,113.2443609910752,26.25997777196397,0.0,0,0.6887822354874324,0.0826454314703837,0.9010423193806564,0.8199062941830959,0.8696359973837036,0.9150023798394517,0.8986598000681918,0.8159693073255968,0.8700593831313181,0.910820895522388
98831,10084,face,singleband,MNI152NLin6Asym,2,preproc,0.1151128161196626,0.068641129378531,0.354181,120.79994361908857,20.274182689845407,0.0,0,0.6909706696796389,0.0681921559245772,0.8975200828406131,0.8140920019233852,0.8731574624970613,0.9310311039596008,0.891657452477223,0.8044962764175566,0.8610138324193601,0.9266409430122116
116051,10098,face,singleband,MNI152NLin6Asym,2,preproc,0.0865746682528084,0.0497560096045197,0.159492,102.38280790598778,21.567949860448067,0.0,0,0.5365185735053271,0.0341151254488232,0.9168355301295726,0.8464416583376745,0.8993438884831175,0.9604287507792726,0.907764460656592,0.8311068702290076,0.88190516719272,0.9454545454545454
82063,9980,face,singleband,MNI152NLin6Asym,2,preproc,0.0729309957243818,0.0380705544632768,0.485221,123.32407034416092,21.715682887434514,0.0,0,0.8846563396623454,-0.3844657237230869,0.8908606364448421,0.8031999095130297,0.8625962835750364,0.9344644600715448,0.8996798400210073,0.8176527821122391,0.8716428747105621,0.9442842605156038
86924,10035,face,singleband,MNI152NLin6Asym,2,preproc,0.2323003051941572,0.1426806485875706,1.07693,137.30163030154787,28.00989242624576,0.0,0,0.8242126744201798,0.1344176140986759,0.8646320811340819,0.7615435197409265,0.8356017249786976,0.8715460110156448,0.8575033608197224,0.7505521954401257,0.8177173963647981,0.8587304952510176
84103,9970,face,singleband,MNI152NLin6Asym,2,preproc,0.0745684914658778,0.0455595614124293,0.466163,136.39965329492756,23.677838699189905,0.0,0,0.7631386195228238,-0.3032759256663458,0.8980942125485049,0.8150372044289115,0.8741633991915827,0.9408821287293282,0.9016222839372184,0.820867239704345,0.8740364229336961,0.9422744233378562
114713,10107,face,singleband,MNI152NLin6Asym,2,preproc,0.0698324062471102,0.041773014858757,0.293025,115.82188937661078,21.665835476192363,0.0,0,0.501285486399751,-0.0885419863428946,0.8959139787350479,0.8114530584388692,0.8682239634677438,0.9552659042807768,0.891577745434662,0.804366514441998,0.8612759458273879,0.9402773066485752
85853,10103,face,singleband,MNI152NLin6Asym,2,preproc,0.0639103671779476,0.035243243898305,0.0817362999999999,114.44244462011984,21.09942571305641,0.0,0,0.1253744242596753,0.0206830056131933,0.8920672615459792,0.8051637347504917,0.8680362931998017,0.9307516956660282,0.902048831841924,0.8215746364705839,0.8746467365451276,0.9446192333785616
121085,10015,face,singleband,MNI152NLin6Asym,2,preproc,0.0922611442522468,0.053698840677966,0.241745,149.82486204487537,24.127606060554232,0.0,0,0.4042758425475825,0.2435332525360206,0.8999773532728106,0.8181443863455378,0.8731928783292683,0.9169874708292972,0.9030200541555572,0.8231873860377844,0.8755792682639485,0.9226721506105836
139272,10109,face,singleband,MNI152NLin6Asym,2,preproc,0.2323770517864306,0.1374753129943502,0.8943609999999999,161.80263726892625,30.06362758510584,0.0,0,0.927710797167935,0.300845890310598,0.9106175466595736,0.8359025279572868,0.8900075000306724,0.9432333660782558,0.9052715851705876,0.8269371406712346,0.8785258751395135,0.9349431818181818
87135,9969,face,singleband,MNI152NLin6Asym,2,preproc,0.0973581273231465,0.0603921519774011,0.253598,116.81615886662048,23.707918071005373,0.0,0,0.3497742098647005,0.0964170516382816,0.8908593571917027,0.8031978297505035,0.8583647690871176,0.9305420554464652,0.8894429339260621,0.8008980007397886,0.8581994942162636,0.9272642469470828
126903,10112,face,singleband,MNI152NLin6Asym,2,preproc,0.0739937017078651,0.043215693559322,0.347439,119.19648231026062,24.316658395308373,0.0,0,0.7255104359762836,-0.0440665424813828,0.901114792774968,0.8200263201745293,0.8766425096780216,0.9490620870853668,0.9009057016614288,0.819680079337386,0.8732577327687212,0.9462432157394844
