sub,ses,task,acq,space,den,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal
82790,10059,rest,multiband,fsLR,91k,0.1881132291068665,0.1031795794662218,0.5934229999999999,111.6967507142129,4.360418594434599,0.0,0,0.732546972391198,0.1224574217528762
83010,10101,rest,multiband,fsLR,91k,0.1979710507764167,0.1168627325938281,4.97876,173.54272825271758,8.281556821237015,0.0,0,0.9579898549234652,0.3826204715005437
83372,11230,rest,multiband,fsLR,91k,0.0565789646309065,0.0318699656547122,0.235021,123.88921486827286,4.344727577000492,0.0,0,0.4063184426802367,0.0513839253536851
83454,10161,rest,multiband,fsLR,91k,0.1046905281220782,0.0564961612760633,0.7417789999999999,134.3414684334878,5.277402750643743,0.0,0,0.5114969866268352,0.0194415229795787
83835,10777,rest,multiband,fsLR,91k,0.1262651343992796,0.0735440009257714,0.351645,136.9574291567859,5.321836582243911,0.0,0,0.641880319477094,0.0754317234719626
83999,10099,rest,multiband,fsLR,91k,0.0991588501637829,0.055600651059216,0.5454220000000001,137.3887118432492,4.79711995957494,0.0,0,0.6334428836519074,0.1178312046933811
84103,9970,rest,multiband,fsLR,91k,0.0954744666631409,0.0614424204253544,0.277723,148.3525378497423,5.193573856885314,0.0,0,0.3525059991889008,0.0230945221273327
84354,10315,rest,multiband,fsLR,91k,0.1988498992414665,0.1223221799749791,0.9066050000000002,142.12247938731278,5.562235365574349,0.0,0,0.5974218629405071,0.0554298727380165
84688,10471,rest,multiband,fsLR,91k,0.6534790291416662,0.4488806232693911,1.25639,191.0191367894336,5.997137564960585,0.0,0,0.8480268103511533,0.008343737071741
84761,10278,rest,multibandVARIANTObliquity,fsLR,91k,0.143766370455698,0.094892490442035,0.460517,158.6423162475913,6.465164559788963,0.0,0,0.6059136064671948,0.0390115871895793
84973,10075,rest,multiband,fsLR,91k,0.182535912423825,0.1078600811509591,0.30875,115.6918258464882,3.853566480918956,0.0,0,0.5486550205797713,0.0432159118820183
85083,10577,rest,multiband,fsLR,91k,0.1528946711413332,0.0923856881734778,4.50967,138.69569181839614,5.324504478577626,0.0,0,0.8687850236276922,0.133928236696342
85173,10069,rest,multiband,fsLR,91k,0.0802781487353832,0.0444857589741451,2.02239,143.25781605042562,5.490629188472344,0.0,0,0.8743374355617862,0.110481834030376
85369,10361,rest,multiband,fsLR,91k,0.1952766109210818,0.1166912624687239,0.315261,139.86169320251568,5.291689057178435,0.0,0,0.6765324335293541,0.037350936177584
85743,10974,rest,multiband,fsLR,91k,0.1458610712161666,0.0872307728940783,0.336225,127.91899776024866,4.595635153581337,0.0,0,0.4905705563630341,0.0497174411800438
85853,10103,rest,multiband,fsLR,91k,0.0751870106439193,0.0433649673477898,0.19323,130.30720265639442,4.688639885159222,0.0,0,0.2825617306105458,0.1110678312561663
86287,10083,rest,multiband,fsLR,91k,0.0974378731167582,0.0555879105254378,1.3461299999999998,162.97116643099255,6.585549069049847,0.0,0,0.7057177219986059,0.3052960520472106
86350,9955,rest,multiband,fsLR,91k,0.0880357478503,0.0544425611926605,0.278266,136.06086899262368,5.188661063246584,0.0,0,0.4067262410301691,0.0156673890470515
86444,10076,rest,multiband,fsLR,91k,0.1153239108060332,0.0682085540450375,0.170957,125.71178519017654,4.351294712885892,0.0,0,0.3043982215764256,0.0395209118601853
86486,11196,rest,multiband,fsLR,91k,0.0839439142169215,0.0489745213344453,0.163908,130.34373171287515,4.69178996406826,0.0,0,0.4287723518118758,0.0405346971021456
86722,10885,rest,multiband,fsLR,91k,0.1083269593352508,0.0611879513511259,2.82694,139.8646722070605,5.829959465596133,0.0,0,0.8642786301700203,0.1808372157395551
86924,10035,rest,multiband,fsLR,91k,0.1796924709222499,0.1104939623853211,0.836152,129.06154991769944,4.934465493548484,0.0,0,0.6198859493854422,0.3330724960953339
86972,10876,rest,multiband,fsLR,91k,0.0911936720667132,0.0534888271643035,1.05192,118.05143366342944,4.214435158415868,0.0,0,0.3247349603819258,0.0114316227693173
87135,9969,rest,multiband,fsLR,91k,0.0766221077598566,0.0455078602585487,0.132823,146.678077513878,5.025166882651343,0.0,0,0.0934015248485271,0.0066329377756668
87346,10597,rest,multiband,fsLR,91k,0.3113018054056834,0.1876644362135112,6.0945800000000006,156.28078595356337,6.680269090387195,0.0,0,0.912908181988678,0.3624796886130627
87445,11153,rest,multiband,fsLR,91k,0.1248977483248332,0.0751310405921601,0.5582229999999999,128.76467305107315,4.696243480429359,0.0,0,0.655964256423407,0.186695166946183
87457,10081,rest,multiband,fsLR,91k,0.1439149569458524,0.083865412176814,0.779472,137.38443026621894,5.685757900167712,0.0,0,0.6221571534189542,0.1659943568275456
87538,9942,rest,multiband,fsLR,91k,0.0390630503261834,0.0217243561718098,0.0684549,137.67685150813554,5.185112619925189,0.0,0,0.0416324321777583,0.0122647933936628
87563,10329,rest,multiband,fsLR,91k,0.1163557169751415,0.0620903207923269,0.888266,125.5732860028768,4.634929186619511,0.0,0,0.3201114882261623,0.1036812111710611
87601,10595,rest,multiband,fsLR,91k,0.1155095793751666,0.0642315724520433,1.30161,107.1044517626832,4.322143650157018,0.0,0,0.6079673372134906,-0.0014946265581671
87646,10496,rest,multiband,fsLR,91k,0.0923112152400299,0.051595128031693,0.296998,130.25785999062035,4.646449597880683,0.0,0,0.388774437897018,0.1168028795223816
87804,10026,rest,multiband,fsLR,91k,0.1033742710998006,0.0584183864053377,0.49457,128.95125062093575,5.056837566187069,0.0,0,0.6026230029381253,0.2078791883770351
87990,9995,rest,multiband,fsLR,91k,0.110310177757458,0.0651001879816513,0.790317,155.4143461322662,5.703478701406869,0.0,0,0.7297248499504861,0.1481638206189711
88209,10057,rest,multiband,fsLR,91k,0.1327148369249996,0.0796102740450375,1.26217,116.90133580835024,4.194665598351621,0.0,0,0.7678975723947409,0.244228666062961
88402,10679,rest,multiband,fsLR,91k,0.1338091969070216,0.0827988845287739,0.22977,125.69799122502198,4.512370851841,0.0,0,0.3039550453016505,0.0424842752975328
88589,10975,rest,multiband,fsLR,91k,0.1426915242270665,0.090117137089241,0.289745,146.96906819211975,5.094062181268435,0.0,0,0.5198646465351596,-0.0172343518618516
88608,10165,rest,multiband,fsLR,91k,0.0758896449587494,0.0431250385713094,0.196745,157.69308628993326,5.545626680956143,0.0,0,0.2571011146787195,0.0325390538534065
