sub,ses,task,acq,space,res,desc,meanFD,relMeansRMSMotion,relMaxRMSMotion,meanDVInit,meanDVFinal,nVolCensored,nVolsRemoved,motionDVCorrInit,motionDVCorrFinal,coregDice,coregJaccard,coregCrossCorr,coregCoverag,normDice,normJaccard,normCrossCorr,normCoverage
20981,11462,rest,singleband,MNI152NLin6Asym,2,preproc,0.0799336924774194,0.0456168268292682,0.154042,115.17861449643208,34.203898628413555,0.0,0,0.4939845907967135,0.0439028195294231,0.883012950981404,0.7905310556261457,0.8625217218571873,0.9915062939801218,0.8804228360205137,0.7863887049027427,0.8509868544609944,0.9867070895522388
21016,11431,rest,singleband,MNI152NLin6Asym,2,preproc,0.2239797283870965,0.1339365105691057,0.71635,159.28627948775232,46.65317063141735,0.0,0,0.8135816542207086,0.0440647561180067,0.83339076711375,0.7143701109341465,0.8047533508137025,0.9879911919168298,0.8468078382369234,0.7343163319305496,0.8108707745198506,0.9884625169606512
21056,11447,rest,singleband,MNI152NLin6Asym,2,preproc,0.1047920122499994,0.0547775894308943,0.143215,129.87165101856644,34.5575899033741,0.0,0,0.5308439160348515,0.1454064559277109,0.8878921102661597,0.7983866659543779,0.8664122622326648,0.9809254209153426,0.8888318917087605,0.7999076693045225,0.8609409887864521,0.9844894843962008
21059,11445,rest,singleband,MNI152NLin6Asym,2,preproc,0.1396893057903224,0.0797351845528455,0.438204,117.42244704859075,32.55852562502087,0.0,0,0.5872558859112834,-0.0831112760021512,0.9006996466525079,0.8193389949432629,0.8829273598404702,0.9898614332545572,0.8893937068303914,0.8008181767925259,0.8614544981761566,0.9827679782903664
21085,11456,rest,singleband,MNI152NLin6Asym,2,preproc,0.0416643222187092,0.0232269279674796,0.06977,116.2644125377866,37.23378367483264,0.0,0,0.2834668354549365,-0.0134883910227214,0.8581427572453446,0.7515324377810414,0.820375102990485,0.9947386592212316,0.849130599387371,0.7378166444736155,0.814400481001766,0.9938093622795116
80557,10863,rest,singleband,MNI152NLin6Asym,2,preproc,0.0776899013177418,0.0411963996747967,0.142766,122.42046172587648,38.89600192436554,0.0,0,0.4056055876934364,0.0054592303399973,0.866318283013281,0.7641635831579966,0.847584464703214,0.9977359634470192,0.8663146530282876,0.764157934423672,0.8352982350658057,0.9969046811397556
80688,10982,rest,singleband,MNI152NLin6Asym,2,preproc,0.0726224649403227,0.0409362823577235,0.257513,134.51785994239413,37.86868937006234,0.0,0,0.4105213876316013,-0.1951108450210642,0.8659598993556548,0.763606065485364,0.8396743471140649,0.988982426964388,0.869099581347489,0.7685023075533365,0.8379916840297318,0.9920242537313432
81725,10356,rest,singleband,MNI152NLin6Asym,2,preproc,0.0673845963112901,0.0364843365853658,0.196894,209.9408427358595,54.34077379449609,0.0,0,0.2905052308825633,-0.1598775464569759,0.829282449755664,0.7083539916033442,0.805405098383778,0.9992780612417196,0.8320273306671566,0.7123688357728594,0.794881094290832,0.99858802578019
81760,10132,rest,singleband,MNI152NLin6Asym,2,preproc,0.0926298248870961,0.05168571300813,0.357391,167.86401981466838,54.49127769998716,0.0,0,0.5555102121512844,-0.261344342161912,0.8538017970394776,0.7448989143711686,0.8211281145982134,0.987675474339243,0.8583663163012909,0.751875429533861,0.8246280355639115,0.9880766621438264
82051,9947,rest,singleband,MNI152NLin6Asym,2,preproc,0.1527755576774188,0.0926722234146341,1.20391,181.0968990487294,44.11812647280267,0.0,0,0.7579655332919172,-0.2583847765936798,0.8137187496157723,0.6859408334677926,0.7912713528068526,0.9940124865027238,0.8204594578550951,0.6955754622585095,0.7808560753100884,0.9962856173677068
82063,9980,rest,singleband,MNI152NLin6Asym,2,preproc,0.0622673376491933,0.0360099884552845,0.7716429999999999,155.15874631654887,48.13190233018967,0.0,0,0.7661988213109159,-0.1272802518098242,0.8230363087659492,0.6992877646913581,0.7871632108837154,0.9914997898845388,0.8276199009467906,0.7059313797762005,0.7890621129277525,0.9948142808683852
82492,10046,rest,singleband,MNI152NLin6Asym,2,preproc,0.0664770389314511,0.0372957301626016,0.14272,183.01975075389612,62.50934081789013,0.0,0,0.5141810366172771,-0.326653807269658,0.8744495040160063,0.7769082836674808,0.8505790140967598,0.994422323569552,0.8731939327384008,0.7749283200617345,0.8423997934712786,0.9878561736770692
