Unnamed: 0,SubjectID,HasOutput,HasHTML,NoErrorsToReport,HasFuncDir,HasBold,ProducedFuncDir,RanSurfBold,RanVolBold,HasErrorFile,RuntimeErrorDescription,OSErrorDescription,CommandErrorDescription,HadScratchSpace,HadRAMSpace,HadDiskSpace,FinishedSuccessfully,ValueError,ConnectionOpenFailError,Broken Pipe,HasT1
0,sub-87346,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87445,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87457,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87538,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87563,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87601,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87646,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87804,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-87990,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-88209,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-88402,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-88589,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-88608,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-88760,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-88770,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-88773,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-89279,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-89377,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-90021,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-90060,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-90077,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-90262,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-90281,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-90683,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-91717,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-91919,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-91962,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-92089,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-92182,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-92193,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-92211,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-92554,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-92927,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93051,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93169,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93274,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93278,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93292,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93406,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93517,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93549,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93723,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93734,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93787,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-93856,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-94276,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
0,sub-94492,True,True,True,True,True,True,True,True,True,No Runtime Error,No OS Error,No Command Error,True,True,True,True,False,False,False,True
